Path,Lines,HasPrismaDirect,HasServiceCall,NeedsRefactor
"D:\namasoft9-3-main\src\app\api\purchases\requisitions\route.ts",98,true,false,true
"D:\namasoft9-3-main\src\app\api\purchases\rfq\route.ts",94,true,false,true
"D:\namasoft9-3-main\src\app\api\purchases\route.ts",522,true,true,false
"D:\namasoft9-3-main\src\app\api\purchases\three-way-match\route.ts",73,false,false,false
"D:\namasoft9-3-main\src\app\api\purchases\[id]\receive\route.ts",117,true,false,true
"D:\namasoft9-3-main\src\app\api\purchasing\three-way-match\route.ts",81,false,false,false
"D:\namasoft9-3-main\src\app\api\quality\calibration\route.ts",18,false,false,false
"D:\namasoft9-3-main\src\app\api\quality\stats\route.ts",32,false,false,false
"D:\namasoft9-3-main\src\app\api\rebates\route.ts",177,false,false,false
"D:\namasoft9-3-main\src\app\api\recurring-invoices\route.ts",151,true,false,true
"D:\namasoft9-3-main\src\app\api\rem\installments\route.ts",30,true,false,false
"D:\namasoft9-3-main\src\app\api\rem\leases\route.ts",82,true,false,true
"D:\namasoft9-3-main\src\app\api\rent\route.ts",84,false,false,false
"D:\namasoft9-3-main\src\app\api\rental\agreements\route.ts",50,false,false,false
"D:\namasoft9-3-main\src\app\api\rental\returns\route.ts",35,false,false,false
"D:\namasoft9-3-main\src\app\api\reports\aging\route.ts",29,false,false,false
"D:\namasoft9-3-main\src\app\api\reports\bi-export\route.ts",129,true,false,true
"D:\namasoft9-3-main\src\app\api\reports\cash-flow\route.ts",130,true,false,true
"D:\namasoft9-3-main\src\app\api\reports\customer-statement\route.ts",139,true,false,true
"D:\namasoft9-3-main\src\app\api\reports\dimensional-gl\route.ts",129,true,false,true
"D:\namasoft9-3-main\src\app\api\reports\export\route.ts",140,true,false,true
"D:\namasoft9-3-main\src\app\api\reports\financial-statements\generate\route.ts",102,false,false,false
"D:\namasoft9-3-main\src\app\api\reports\returns\route.ts",53,true,false,true
"D:\namasoft9-3-main\src\app\api\reports\what-if\route.ts",98,true,false,true
"D:\namasoft9-3-main\src\app\api\reports\zatca-vat\route.ts",279,true,false,true
"D:\namasoft9-3-main\src\app\api\reports\[type]\route.ts",263,true,false,true
"D:\namasoft9-3-main\src\app\api\restaurant\pos\resolve\route.ts",36,false,false,false
"D:\namasoft9-3-main\src\app\api\restaurant\pos\status\route.ts",30,false,false,false
"D:\namasoft9-3-main\src\app\api\restaurant\table\call\route.ts",41,false,false,false
"D:\namasoft9-3-main\src\app\api\restaurant\table\info\route.ts",46,false,false,false
"D:\namasoft9-3-main\src\app\api\salaries\route.ts",85,true,false,true
"D:\namasoft9-3-main\src\app\api\sales\atp\check\route.ts",126,true,false,true
"D:\namasoft9-3-main\src\app\api\sales\commissions\calculate\route.ts",94,true,false,true
"D:\namasoft9-3-main\src\app\api\sales\commissions\route.ts",22,false,false,false
"D:\namasoft9-3-main\src\app\api\sales\commissions\rules\route.ts",23,true,false,false
"D:\namasoft9-3-main\src\app\api\sales\commissions\run\route.ts",29,false,true,false
"D:\namasoft9-3-main\src\app\api\sales\delivery-notes\route.ts",164,true,true,false
"D:\namasoft9-3-main\src\app\api\sales\forecast\route.ts",37,false,false,false
"D:\namasoft9-3-main\src\app\api\sales\invoices\route.ts",83,true,false,true
"D:\namasoft9-3-main\src\app\api\sales\pricing\calculate\route.ts",187,true,false,true
"D:\namasoft9-3-main\src\app\api\sales\pricing\route.ts",76,true,false,true
"D:\namasoft9-3-main\src\app\api\sales\quotes\[id]\accept\route.ts",21,false,false,false
"D:\namasoft9-3-main\src\app\api\sales\quotes\[id]\convert-to-so\route.ts",21,false,false,false
"D:\namasoft9-3-main\src\app\api\sales\quotes\[id]\revise\route.ts",36,false,false,false
"D:\namasoft9-3-main\src\app\api\sales\returns\route.ts",101,true,false,true
"D:\namasoft9-3-main\src\app\api\sales\returns\[id]\[action]\route.ts",76,true,false,true
"D:\namasoft9-3-main\src\app\api\sales\rma\route.ts",26,false,false,false
"D:\namasoft9-3-main\src\app\api\sales\rma\[id]\approve\route.ts",22,false,false,false
"D:\namasoft9-3-main\src\app\api\sales\route.ts",746,true,true,false
"D:\namasoft9-3-main\src\app\api\sales\routes\route.ts",80,true,false,true
"D:\namasoft9-3-main\src\app\api\sales\statements\bulk\route.ts",37,false,false,false
"D:\namasoft9-3-main\src\app\api\sales\targets\route.ts",110,true,false,true
"D:\namasoft9-3-main\src\app\api\sales-orders\route.ts",143,true,false,true
"D:\namasoft9-3-main\src\app\api\sales-orders\[id]\process\route.ts",119,true,false,true
"D:\namasoft9-3-main\src\app\api\sales-returns\route.ts",221,true,true,false
"D:\namasoft9-3-main\src\app\api\saudi\mudad\compliance\route.ts",44,false,false,false
"D:\namasoft9-3-main\src\app\api\saudi\nitaqat\projection\route.ts",54,false,false,false
"D:\namasoft9-3-main\src\app\api\saudi\qiwa\contracts\[employeeId]\route.ts",92,false,false,false
"D:\namasoft9-3-main\src\app\api\saudi\qiwa\sync\route.ts",41,false,false,false
"D:\namasoft9-3-main\src\app\api\saudi\saudization\snapshot\route.ts",58,false,false,false
"D:\namasoft9-3-main\src\app\api\school\route.ts",84,false,false,false
"D:\namasoft9-3-main\src\app\api\search\semantic\route.ts",45,false,false,false
"D:\namasoft9-3-main\src\app\api\service\sla\route.ts",22,false,false,false
"D:\namasoft9-3-main\src\app\api\settings\api-keys\route.ts",60,true,false,true
"D:\namasoft9-3-main\src\app\api\settings\api-keys\[id]\route.ts",78,true,false,true
"D:\namasoft9-3-main\src\app\api\settings\approvals\route.ts",76,true,false,true
"D:\namasoft9-3-main\src\app\api\settings\approvals\[id]\route.ts",74,true,false,true
"D:\namasoft9-3-main\src\app\api\settings\bpm\route.ts",57,false,false,false
"D:\namasoft9-3-main\src\app\api\settings\currencies\route.ts",110,true,false,true
"D:\namasoft9-3-main\src\app\api\settings\currencies\[id]\route.ts",97,true,false,true
"D:\namasoft9-3-main\src\app\api\settings\email-templates\route.ts",47,false,false,false
"D:\namasoft9-3-main\src\app\api\settings\exchange-rates\route.ts",74,true,false,true
"D:\namasoft9-3-main\src\app\api\settings\exchange-rates\[id]\route.ts",27,true,false,false
"D:\namasoft9-3-main\src\app\api\settings\generate-barcode\route.ts",41,true,false,false
"D:\namasoft9-3-main\src\app\api\settings\generate-keys\route.ts",101,true,false,true
"D:\namasoft9-3-main\src\app\api\settings\number-sequences\route.ts",104,false,false,false
"D:\namasoft9-3-main\src\app\api\settings\numbering\route.ts",31,true,false,false
"D:\namasoft9-3-main\src\app\api\settings\permissions\fields\route.ts",88,true,false,true
"D:\namasoft9-3-main\src\app\api\settings\roles\route.ts",70,true,false,true
"D:\namasoft9-3-main\src\app\api\settings\route.ts",104,true,false,true
"D:\namasoft9-3-main\src\app\api\settings\scheduled-actions\route.ts",44,false,false,false
"D:\namasoft9-3-main\src\app\api\settings\state-machine\route.ts",91,false,false,false
"D:\namasoft9-3-main\src\app\api\settings\upload-logo\route.ts",63,true,false,true
"D:\namasoft9-3-main\src\app\api\settings\whatsapp\route.ts",30,true,false,false
"D:\namasoft9-3-main\src\app\api\settings\zatca-onboard\route.ts",84,true,false,true
"D:\namasoft9-3-main\src\app\api\settings\[key]\route.ts",69,true,false,true
"D:\namasoft9-3-main\src\app\api\shifts\route.ts",190,true,false,true
"D:\namasoft9-3-main\src\app\api\shipments\delivery-notes\route.ts",62,false,false,false
"D:\namasoft9-3-main\src\app\api\shipments\route.ts",79,true,false,true
"D:\namasoft9-3-main\src\app\api\shipping\route.ts",55,false,false,false
"D:\namasoft9-3-main\src\app\api\shl\classes\route.ts",29,true,false,false
"D:\namasoft9-3-main\src\app\api\shl\students\route.ts",25,true,false,false
"D:\namasoft9-3-main\src\app\api\smart-transfers\route.ts",289,true,false,true
"D:\namasoft9-3-main\src\app\api\stock\adjustments\route.ts",147,true,true,false
"D:\namasoft9-3-main\src\app\api\stock\movements\route.ts",44,true,false,false
"D:\namasoft9-3-main\src\app\api\stock\route.ts",45,true,false,false
"D:\namasoft9-3-main\src\app\api\stock-movements\route.ts",85,true,true,false
"D:\namasoft9-3-main\src\app\api\stock-transfers\route.ts",153,true,false,true
"D:\namasoft9-3-main\src\app\api\stocktake\route.ts",139,true,false,true
"D:\namasoft9-3-main\src\app\api\stocktake\vision\route.ts",151,true,false,true
"D:\namasoft9-3-main\src\app\api\subscription-status\route.ts",57,true,false,true
"D:\namasoft9-3-main\src\app\api\subscriptions\cancel\route.ts",42,false,false,false
"D:\namasoft9-3-main\src\app\api\subscriptions\plans\route.ts",85,false,false,false
"D:\namasoft9-3-main\src\app\api\subscriptions\process-renewals\route.ts",29,false,false,false
"D:\namasoft9-3-main\src\app\api\subscriptions\route.ts",133,true,false,true
"D:\namasoft9-3-main\src\app\api\subscriptions\subscribe\route.ts",44,false,false,false
"D:\namasoft9-3-main\src\app\api\supply-chain\rfx-auction\route.ts",23,false,false,false
"D:\namasoft9-3-main\src\app\api\supply-chain\vendor-onboarding\route.ts",23,false,false,false
"D:\namasoft9-3-main\src\app\api\sys\alerts\route.ts",29,true,false,false
"D:\namasoft9-3-main\src\app\api\sys\desktop-crash\route.ts",53,true,false,true
"D:\namasoft9-3-main\src\app\api\sys\health\route.ts",65,true,false,true
"D:\namasoft9-3-main\src\app\api\system\comments\route.ts",35,false,false,false
"D:\namasoft9-3-main\src\app\api\system\dashboard-builder\route.ts",57,false,false,false
"D:\namasoft9-3-main\src\app\api\system\dms\route.ts",53,false,false,false
"D:\namasoft9-3-main\src\app\api\system\import-export\route.ts",63,false,false,false
"D:\namasoft9-3-main\src\app\api\system\kanban\route.ts",37,false,false,false
"D:\namasoft9-3-main\src\app\api\system\notifications\route.ts",50,false,false,false
"D:\namasoft9-3-main\src\app\api\system\numbering\route.ts",173,true,false,true
"D:\namasoft9-3-main\src\app\api\system\pivot\route.ts",23,false,false,false
"D:\namasoft9-3-main\src\app\api\system\print-templates\route.ts",50,false,false,false
"D:\namasoft9-3-main\src\app\api\system\reset\route.ts",53,false,false,false
"D:\namasoft9-3-main\src\app\api\system\search\route.ts",23,false,false,false
"D:\namasoft9-3-main\src\app\api\system\workflow\route.ts",65,false,false,false
"D:\namasoft9-3-main\src\app\api\tax\wht\route.ts",101,false,false,false
"D:\namasoft9-3-main\src\app\api\telegram\process\route.ts",30,false,false,false
"D:\namasoft9-3-main\src\app\api\telegram\webhook\route.ts",127,true,false,true
"D:\namasoft9-3-main\src\app\api\tenant\check-status\route.ts",120,false,false,false
"D:\namasoft9-3-main\src\app\api\tenant\create\route.ts",66,true,false,true
"D:\namasoft9-3-main\src\app\api\tenant\hidden-modules\route.ts",66,true,false,true
"D:\namasoft9-3-main\src\app\api\tenant\provision\route.ts",536,true,false,true
"D:\namasoft9-3-main\src\app\api\tenant\seed-company\route.ts",25,false,false,false
"D:\namasoft9-3-main\src\app\api\tenant\status\route.ts",39,true,false,false
"D:\namasoft9-3-main\src\app\api\tenant\trial-status\route.ts",87,false,false,false
"D:\namasoft9-3-main\src\app\api\test\route.ts",14,false,false,false
"D:\namasoft9-3-main\src\app\api\test-runs\route.ts",39,true,false,false
"D:\namasoft9-3-main\src\app\api\test-tenant\route.ts",20,true,false,false
"D:\namasoft9-3-main\src\app\api\test-translation\route.ts",18,false,false,false
"D:\namasoft9-3-main\src\app\api\translate\route.ts",60,false,false,false
"D:\namasoft9-3-main\src\app\api\transliterate\route.ts",82,false,false,false
"D:\namasoft9-3-main\src\app\api\treasury\balance\route.ts",26,true,false,false
"D:\namasoft9-3-main\src\app\api\treasury\bank-import\route.ts",122,false,false,false
"D:\namasoft9-3-main\src\app\api\treasury\bank-recon\route.ts",137,false,false,false
"D:\namasoft9-3-main\src\app\api\treasury\bank-statement\route.ts",168,false,false,false
"D:\namasoft9-3-main\src\app\api\treasury\bank-statements\route.ts",214,true,false,true
"D:\namasoft9-3-main\src\app\api\treasury\cash-forecast\route.ts",64,false,true,false
"D:\namasoft9-3-main\src\app\api\treasury\cash-position\route.ts",44,true,false,false
"D:\namasoft9-3-main\src\app\api\treasury\cash-position\snapshot\route.ts",63,true,false,true
"D:\namasoft9-3-main\src\app\api\treasury\dashboard\route.ts",46,true,false,false
"D:\namasoft9-3-main\src\app\api\treasury\liquidity\forecast\generate\route.ts",96,true,false,true
"D:\namasoft9-3-main\src\app\api\treasury\liquidity\forecast\route.ts",38,true,false,false
"D:\namasoft9-3-main\src\app\api\treasury\recon-exceptions\route.ts",120,false,false,false
"D:\namasoft9-3-main\src\app\api\treasury\route.ts",110,true,true,false
"D:\namasoft9-3-main\src\app\api\units\route.ts",70,true,false,true
"D:\namasoft9-3-main\src\app\api\upload\route.ts",62,false,false,false
"D:\namasoft9-3-main\src\app\api\users\route.ts",294,true,false,true
"D:\namasoft9-3-main\src\app\api\v2\sales\invoices\route.ts",90,true,true,false
"D:\namasoft9-3-main\src\app\api\v3\clinic\appointments\route.ts",37,false,false,false
"D:\namasoft9-3-main\src\app\api\v3\clinic\emr\route.ts",47,true,false,false
"D:\namasoft9-3-main\src\app\api\v3\clinic\erx\route.ts",22,false,false,false
"D:\namasoft9-3-main\src\app\api\v3\clinic\lab\route.ts",22,false,false,false
"D:\namasoft9-3-main\src\app\api\v3\construction\boq\route.ts",47,true,false,false
"D:\namasoft9-3-main\src\app\api\v3\construction\progress-billing\route.ts",22,false,false,false
"D:\namasoft9-3-main\src\app\api\v3\construction\variations\route.ts",22,false,false,false
"D:\namasoft9-3-main\src\app\api\v3\distribution\picking\wave\route.ts",22,false,false,false
"D:\namasoft9-3-main\src\app\api\v3\distribution\routes\route.ts",22,false,false,false
"D:\namasoft9-3-main\src\app\api\v3\distribution\wms\route.ts",46,true,false,false
"D:\namasoft9-3-main\src\app\api\v3\manufacturing\mrp\route.ts",46,true,false,false
"D:\namasoft9-3-main\src\app\api\v3\manufacturing\shopfloor\route.ts",23,false,false,false
"D:\namasoft9-3-main\src\app\api\v3\realestate\leases\route.ts",47,true,false,false
"D:\namasoft9-3-main\src\app\api\v3\restaurant\kds\route.ts",46,true,false,false
"D:\namasoft9-3-main\src\app\api\v3\retail\pos\route.ts",46,true,false,false
"D:\namasoft9-3-main\src\app\api\v3\school\sis\route.ts",46,true,false,false
"D:\namasoft9-3-main\src\app\api\v3\services\timesheet\route.ts",47,true,true,false
"D:\namasoft9-3-main\src\app\api\vacations\route.ts",77,true,false,true
"D:\namasoft9-3-main\src\app\api\vat\categories\route.ts",135,false,false,false
"D:\namasoft9-3-main\src\app\api\vendor-portal\route.ts",48,false,false,false
"D:\namasoft9-3-main\src\app\api\vendor-ratings\route.ts",111,false,false,false
"D:\namasoft9-3-main\src\app\api\vendors\scorecard\route.ts",41,false,false,false
"D:\namasoft9-3-main\src\app\api\vendors\[id]\statement\route.ts",56,false,false,false
"D:\namasoft9-3-main\src\app\api\version\route.ts",22,false,false,false
"D:\namasoft9-3-main\src\app\api\warehouse\cross-dock\route.ts",16,false,false,false
"D:\namasoft9-3-main\src\app\api\warehouse\slotting\route.ts",22,false,false,false
"D:\namasoft9-3-main\src\app\api\warehouses\analytics\route.ts",68,true,false,true
"D:\namasoft9-3-main\src\app\api\warehouses\route.ts",79,true,false,true
"D:\namasoft9-3-main\src\app\api\warehouses\wms\route.ts",136,true,false,true
"D:\namasoft9-3-main\src\app\api\warehouses\[id]\route.ts",85,true,false,true
"D:\namasoft9-3-main\src\app\api\warranty\check\route.ts",22,false,false,false
"D:\namasoft9-3-main\src\app\api\webhooks\route.ts",191,false,false,false
"D:\namasoft9-3-main\src\app\api\webhooks\salla\route.ts",259,true,true,false
"D:\namasoft9-3-main\src\app\api\webhooks\zid\route.ts",220,true,true,false
"D:\namasoft9-3-main\src\app\api\webhooks\[id]\rotate-secret\route.ts",44,true,false,false
"D:\namasoft9-3-main\src\app\api\webhooks\[id]\route.ts",69,true,false,true
"D:\namasoft9-3-main\src\app\api\whatsapp\interactive\route.ts",110,true,false,true
"D:\namasoft9-3-main\src\app\api\wht\calculate\route.ts",51,false,true,false
"D:\namasoft9-3-main\src\app\api\wht\form14\generate\route.ts",45,false,false,false
"D:\namasoft9-3-main\src\app\api\wht\form14\route.ts",135,false,false,false
"D:\namasoft9-3-main\src\app\api\wms\waves\route.ts",115,false,true,false
"D:\namasoft9-3-main\src\app\api\work-shifts\route.ts",93,false,false,false
"D:\namasoft9-3-main\src\app\api\zakat\assessments\route.ts",66,true,false,true
"D:\namasoft9-3-main\src\app\api\zakat\assessments\[id]\adjustments\route.ts",53,false,false,false
"D:\namasoft9-3-main\src\app\api\zakat\assessments\[id]\file\route.ts",42,false,false,false
"D:\namasoft9-3-main\src\app\api\zakat\assessments\[id]\finalize\route.ts",27,false,false,false
"D:\namasoft9-3-main\src\app\api\zakat\assessments\[id]\route.ts",34,true,false,false
"D:\namasoft9-3-main\src\app\api\zatca\generate-request\route.ts",76,false,false,false
"D:\namasoft9-3-main\src\app\api\zatca\late-submissions\route.ts",73,true,true,false
"D:\namasoft9-3-main\src\app\api\zatca\onboard\route.ts",201,true,false,true
"D:\namasoft9-3-main\src\app\api\zatca\qr\route.ts",99,true,false,true
"D:\namasoft9-3-main\src\app\api\zatca\reverse-charge\route.ts",156,false,true,false
"D:\namasoft9-3-main\src\app\api\zatca\route.ts",127,true,false,true
"D:\namasoft9-3-main\src\app\api\zatca\test\route.ts",60,false,false,false
"D:\namasoft9-3-main\src\app\api\zatca\xml\route.ts",57,true,false,true
